ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
602,7971.464491,83.85352793,5,1.368567434,99.21288291,23,2.192341706,9.947330858,0.092589055,99.22402176,6,3271.187988,0.127597414,4.253952678,466.1179202,1
866,13479.95382,82.58142494,5,4.472339343,84.65167161,5,3.644418538,5.405170664,0.089794757,86.65529198,5,1507.202171,0.23888494,7.064183017,140.7305924,1
497,11958.9873,85.95718797,2,4.142629443,67.33857016,1,4.887276342,6.332420379,0.086524557,90.83008165,4,2467.424002,0.30913449,6.689803682,367.4372532,1
970,19580.07994,95.60096174,4,4.855369658,87.16276396,18,3.917111508,8.463693846,0.030839046,96.26657062,4,2783.683807,0.191357735,9.720468356,454.3139409,1
894,14127.90909,89.4325273,5,2.650507974,90.53525039,6,2.902746609,9.687009081,0.084683578,87.46056834,0,4741.476065,0.364075252,8.722895525,217.1721902,1
492,10242.59558,84.54963207,4,3.773287822,77.17371133,10,0.131764561,8.9831028,0.050533941,89.30598401,5,3636.741889,0.120724769,5.469242732,154.2750385,1
306,6711.436773,83.32369999,2,2.168197957,94.46530425,10,4.127703458,6.200425662,0.061977884,93.69949105,3,4501.110251,0.293923959,5.500228173,282.6578952,0
114,7268.702431,86.65458953,2,1.329657071,66.02929629,3,0.88572517,6.365568604,0.023882491,97.21488437,0,4030.366803,0.385998313,7.067163062,484.5336905,1
957,8379.753949,98.79848746,5,2.493841698,71.15350334,19,0.278032571,4.247095493,0.070667389,88.31362941,7,2239.443546,0.271978424,2.026815245,353.3847702,1
653,8764.49992,86.86053425,0,1.245870569,63.73969446,15,4.251794237,5.702423025,0.03276971,90.63900944,7,3874.835972,0.449834566,9.999015082,357.5907884,1
991,17759.24087,99.76248152,3,4.919200803,68.43511362,4,2.831254339,9.574711057,0.034388043,99.50244571,3,1781.198944,0.352877112,5.669272911,368.6005018,1
560,13418.34182,89.70460912,1,0.93310921,69.54915248,23,0.642757989,7.815527552,0.063681718,80.84938324,6,2632.583247,0.483397166,9.189143865,115.9045502,1
790,12850.86367,83.58327837,3,3.151452756,96.70532764,6,1.932713316,2.095015926,0.023983192,88.96457433,2,4224.367429,0.213648725,9.706207012,278.2599205,1
674,6721.533078,97.82280184,3,3.319087349,63.12438755,15,0.427708336,2.932054255,0.022443872,92.71963702,7,3447.716648,0.475515732,6.234784659,131.0288042,1
963,17902.0954,89.20710746,4,2.921357943,77.09660481,14,3.190054035,9.39049016,0.036916294,80.16854915,6,4301.650024,0.342729036,1.930137828,226.3435317,1
842,15842.21455,94.19342687,2,3.479836486,81.29594749,4,1.412136332,8.789754631,0.077806363,91.93573003,4,2018.814329,0.39807156,6.160112276,428.6396097,1
340,6015.025429,99.67423166,4,1.022813488,95.94772215,0,4.330470657,5.889315726,0.022468205,81.12399909,4,3998.99533,0.460864447,6.378781934,362.5079799,0
663,15617.52646,81.00350701,5,2.997583359,99.90784875,19,1.788980144,6.935826247,0.078731839,97.15116793,8,1809.297446,0.320478875,8.102738231,498.2290795,1
195,13153.07326,81.9338912,1,1.79245657,90.1355246,21,2.473169315,4.317168083,0.069560528,96.14172191,5,3181.21669,0.444872317,1.434063403,168.8617697,1
999,6225.880186,94.40913483,5,4.730792285,98.83163962,21,0.317616988,8.342646017,0.067907988,80.64510274,5,2734.138378,0.316678776,5.196838305,258.8216945,1
833,11874.50962,85.63650007,0,3.92932244,91.4840453,8,1.377963083,6.826539575,0.047475567,80.97608049,1,3225.903431,0.339679571,9.304932325,423.8560865,1
584,12270.44431,83.68602794,1,4.87631517,98.52810564,20,3.383836358,7.558605644,0.074588783,95.07227863,4,1542.133696,0.278039429,9.921691708,186.276641,1
506,7486.618102,80.7872376,4,0.669002314,88.29082904,4,3.681313839,4.999278704,0.001351952,87.39089785,3,2444.911502,0.158255421,2.722444109,161.4887385,0
330,19185.47221,80.43693424,4,1.783099288,63.19053702,21,1.214109275,5.443504052,0.030560726,91.50051576,9,3667.615323,0.321401293,8.835390935,271.0450228,1
848,17749.63057,95.48971206,5,1.37940164,76.07680748,5,2.519100494,3.661456664,0.067913746,85.4065654,2,3234.123176,0.490979292,2.316255055,253.4905961,1
754,15035.33506,82.68866855,4,0.550195643,85.86389135,2,4.087655526,9.584420343,0.098729542,83.45937752,8,3195.879036,0.414874398,8.570569911,492.0823764,0
270,11934.43342,89.35441232,4,1.590465786,74.02874038,5,1.899550804,9.572456163,0.000251434,85.92154235,6,3043.320449,0.398999394,3.495499547,282.5006116,1
640,11176.48312,92.1179363,3,3.554491926,70.93535672,7,0.668856337,8.542009978,0.050997227,84.934274,3,4775.53964,0.357323521,9.636627394,444.3785372,1
135,14764.60201,88.56703601,0,1.53990015,83.09597069,5,2.159351948,9.484440954,0.092383643,88.96614876,8,4738.278792,0.239163469,7.259470758,455.1862077,0
624,13181.47804,80.54213305,3,2.790515505,97.34007507,15,3.003143327,7.322624421,0.086353938,94.93352331,8,2440.579891,0.167846078,4.591995413,163.1486856,1
259,5934.096588,95.67003005,4,4.495181517,61.39927494,15,0.036992641,3.877214954,0.002313619,91.08258816,6,2407.580046,0.189820641,3.528759969,386.1219205,1
938,12687.53973,80.21026449,2,3.621910642,90.76924814,20,1.742837533,8.081684178,0.052955813,92.18356616,4,3219.593826,0.102528836,3.117137747,211.0428557,1
798,17096.05426,95.23779789,3,2.275830815,88.90909112,2,3.037179104,4.602209674,0.00042871,89.40157193,8,1382.425137,0.369392168,7.127130943,137.8955873,0
342,11888.59816,97.86608988,4,2.176110225,98.55813702,16,4.75955975,5.523853514,0.078957495,86.4946728,6,2212.026803,0.424751023,9.062119023,449.8819644,1
185,5779.348663,88.65679842,4,2.550811163,97.22844889,20,2.042743662,4.194801311,0.030887484,82.87017651,8,1923.470263,0.20756454,7.794477727,216.9732164,1
895,16794.17299,90.71084946,0,1.296686485,90.48930248,5,0.814861327,5.388975342,0.076559066,87.09130918,2,1893.558673,0.13674016,8.513123842,238.1462681,1
677,8020.456732,89.53966785,5,3.353003453,80.81635059,5,2.67109549,7.434538925,0.094479334,93.30397232,8,3554.022104,0.234290827,8.032453909,229.5956146,1
781,8879.312523,87.78417237,1,2.138687686,68.17070213,21,1.428761805,2.88488449,0.097608505,94.67554846,0,2537.401337,0.216820492,9.812328998,180.1181692,1
656,7470.595301,97.74849071,3,4.335644072,81.80942873,18,1.073896997,2.841655432,0.089411118,89.38363088,4,1684.657499,0.280350544,7.820244341,273.8013528,1
673,9953.225973,97.87867021,3,3.90448697,90.61407976,19,2.952016295,7.470160097,0.020414345,92.89994549,1,4550.28738,0.205640822,2.892056666,271.3171283,1
745,16351.27259,86.71632729,3,3.247309238,95.82676851,14,4.579417672,8.236649334,0.019460017,84.21082164,0,4496.594752,0.235893082,8.124386189,263.5006503,1
895,12790.78789,92.30139508,4,2.138910002,91.58848037,18,4.176121022,6.411733478,0.062578043,97.20132641,2,4449.851694,0.463021912,3.898624249,466.5190989,1
127,8073.219112,98.53815124,0,1.444693243,67.81067741,1,0.911462694,3.453128113,0.054405368,97.31872901,6,2562.979769,0.233934141,9.962198764,235.9006515,1
719,18167.45117,99.24116998,4,3.992683388,83.98745257,7,3.829397292,5.446054787,0.000953461,86.40655855,2,1227.929814,0.414207219,4.390053581,112.1515633,1
655,18193.72782,90.17918081,4,2.688840945,73.28693838,6,1.149343172,8.065404179,0.039172735,90.95424479,9,1426.968072,0.35033348,3.635143803,171.3748025,1
439,18058.67638,89.05649611,5,1.511375172,60.3682267,7,1.453506303,7.485864812,0.090669101,92.13324057,9,2104.192319,0.235015178,3.15294387,388.5988306,1
897,8581.943171,85.57388632,2,1.378285768,68.00883743,12,4.600257534,2.878923823,0.089835902,89.44860078,8,1879.880016,0.427115308,6.926631869,336.3434425,1
430,11768.59016,99.17743746,0,1.24430407,64.528826,21,4.555250754,9.753177448,0.020390688,98.22284307,2,4495.942481,0.338030428,1.982989795,480.6939215,1
739,19774.84484,82.85628609,3,3.997225383,93.70876494,14,0.843153823,3.786911047,0.038196307,94.79433894,5,4945.432722,0.103447491,9.582038936,377.7740429,1
605,16580.18714,91.59659152,1,1.530442334,70.34025009,11,0.32095928,3.763116037,0.056036601,93.45020985,1,4266.694649,0.127491281,3.648814108,177.6966694,1
447,5407.511318,85.65100535,3,2.869890186,71.38791876,14,1.465590516,5.678857982,0.085278427,90.40186443,7,3919.395611,0.401055824,3.658605499,148.2576875,1
572,5978.068869,85.58016581,4,2.531958624,98.39746287,13,2.908875299,4.617945032,0.053199444,81.6969466,9,3354.49656,0.278611116,1.414594861,308.3039101,1
330,11958.97065,88.09937175,0,3.108249047,75.16346892,6,4.384458389,9.871887909,0.096819981,82.15642755,4,4079.633197,0.262203117,3.214157661,366.1050945,1
289,18638.30309,99.97585872,0,4.447197052,60.38342561,16,0.594186945,2.611918186,0.079905214,85.98017724,1,4788.133249,0.158330874,4.770814201,166.2546952,1
324,13080.52697,81.09932614,0,4.404863255,71.35384593,4,2.074792511,4.451513527,0.095309187,84.23044537,6,3405.37868,0.162927438,4.326457512,340.6772042,1
484,12467.18762,91.57083636,2,2.529842323,64.77198322,19,1.358748934,5.061777283,0.073149222,99.05061944,2,1618.452976,0.41910098,3.457179293,446.0114736,1
476,6582.105499,81.65144316,3,0.569148128,64.11234247,9,0.074644836,5.94767195,0.087762414,88.19625037,4,1655.433269,0.431606854,1.366694541,391.0275712,1
382,14851.70157,83.0904166,2,2.418997126,63.09949161,18,3.942231304,2.13125143,0.083100379,97.53210877,8,3335.451213,0.324001016,3.705232362,365.6764324,1
732,17331.54741,88.79125884,5,3.227870918,83.73037881,17,4.066421066,2.658897054,0.025383848,96.36159367,0,2333.874159,0.218051124,8.004978444,415.7324218,1
727,10706.30011,90.20920263,1,3.009941416,67.57390895,23,1.106145309,4.062477142,0.022953642,96.25140545,1,4640.989501,0.473080327,4.949130568,141.6330836,1
844,16634.17776,85.17584817,5,3.431012476,74.44971176,9,0.75620125,6.432016653,0.086438343,84.3141505,4,3446.569335,0.349584956,3.616978128,181.5325823,1
358,19467.14981,86.32914262,4,1.193340796,94.48070865,1,0.722804268,8.142172562,0.008467774,88.94643626,3,3705.970454,0.418656848,3.743129207,115.2397988,0
458,8056.496887,81.73934041,2,3.409407945,76.97352559,5,2.319735949,7.491962791,0.04085636,86.35903983,0,1023.28284,0.101313168,5.989938188,157.9911782,1
809,12849.94447,86.06439568,2,1.321932284,96.627654,2,1.232477937,6.536199302,0.082065777,99.40822008,6,2995.394208,0.28012784,3.7206341,465.2729371,1
555,9307.069371,99.33116879,5,3.877357913,79.91752214,18,2.556778212,5.177862718,0.081323933,97.53488603,8,2724.658886,0.448379635,6.677175879,188.8579712,1
510,16892.81629,98.89414763,4,2.02589426,75.95346459,4,1.924258686,8.965556018,0.013878281,84.99847322,0,3823.487427,0.235293313,9.905090624,364.8388865,0
748,13663.90049,86.6975658,0,3.69452945,90.01555708,6,1.054451525,5.678180346,0.04877098,86.27040722,7,2530.554641,0.390620471,1.37058758,376.6268997,1
417,14518.73626,91.41707873,4,0.715395195,62.92700395,6,3.755958948,4.394022445,0.04798324,90.57818475,8,4906.300128,0.36306993,2.518630801,358.1301838,1
776,16968.71239,98.19190782,3,2.335370115,63.57913532,9,0.751819452,7.034680919,0.032372145,85.5721157,1,3680.812726,0.160887347,2.611967908,321.5684195,1
324,10939.55709,80.12367645,5,3.67265535,86.07894856,0,3.994511574,7.536919973,0.091718115,96.49059933,0,3639.673333,0.409961531,5.023632861,294.452139,1
918,18726.35103,96.21367141,4,1.520917323,79.47762853,10,2.807231918,5.187761959,0.065311761,96.38462556,5,4677.364579,0.145010716,1.372768408,267.9683367,1
333,12995.43301,98.96739106,0,4.078791702,91.61661001,22,4.160185713,2.225146248,0.098018749,94.48680876,6,4980.819336,0.391165639,5.2976942,466.7594786,1
783,7369.322343,81.82651469,4,3.338508799,96.65083349,6,0.0237952,2.753052002,0.006676621,93.7862041,1,1791.282757,0.496387335,9.360322823,103.8057444,1
763,15438.48677,83.22895372,2,3.144027975,75.53467511,5,3.745942595,8.764791135,0.039435017,90.94603015,4,4242.132573,0.483192573,1.104076798,121.3958504,1
926,16898.92026,99.21492606,1,2.090969844,83.85640106,5,0.257577966,2.452383369,0.083513756,86.94224514,4,1649.277981,0.420096697,4.284449805,297.0049862,1
473,9751.425156,90.75080287,2,2.671031617,80.02786511,12,4.750493595,6.736157336,0.042268567,96.73876906,6,2828.173812,0.31380697,7.848043949,232.2040327,1
771,17857.68885,80.28393269,1,3.188071854,99.26442623,15,3.513697442,3.469675084,0.026187803,97.17664343,0,1400.741617,0.36992983,2.390450503,263.2920852,1
707,18592.14882,85.15263998,4,2.626079513,93.24337629,12,1.600861453,3.83141033,0.099780754,80.99018938,9,3493.483914,0.391243356,1.698031023,499.1394078,1
571,9153.567311,88.99887349,3,3.642409958,96.46950833,1,1.599252464,4.186671678,0.087312489,87.97238828,7,2874.072654,0.10336061,6.677006835,410.0538797,1
332,19752.82209,93.85817822,4,2.451636199,70.1736035,18,4.307461899,2.30633109,0.054647366,80.53255161,4,3514.795793,0.140946488,1.089558181,450.9631824,1
791,7110.672921,94.66320756,0,1.410229318,90.90105693,18,4.514200642,3.417882193,0.056170924,96.78954789,2,3711.84301,0.338823653,8.215934421,247.4298257,1
212,8030.235026,99.90843026,4,1.462702023,70.618929,18,4.457866405,7.203999876,0.000686296,83.54186493,8,3477.729,0.102613816,1.601674782,195.824176,1
929,7763.372589,85.75022399,1,0.52611696,68.34970134,17,4.043701463,5.98973709,0.098099458,93.4773353,2,2176.11649,0.46356226,5.719188335,407.1961873,1
596,18409.84565,90.76440204,2,1.85430972,97.77064639,5,4.095160104,8.378632686,0.080629516,87.14751635,6,4347.836629,0.295865085,7.661149392,423.0304377,0
541,14814.38828,90.66647096,3,3.870129382,60.77217667,1,2.863839514,2.489936852,0.003672936,96.32130906,9,3206.744798,0.20310683,3.178098899,319.9593784,1
663,7281.564248,88.11290519,4,4.07373219,98.61554815,18,0.141155265,9.11118637,0.017633019,90.19373801,6,2959.404693,0.257528468,1.931861457,458.3766059,1
367,11604.85128,83.38323788,4,1.411103939,65.97047588,5,0.43386641,9.971188255,0.082103123,86.48803849,9,4948.255217,0.440310564,2.580604898,486.9301027,1
609,14229.47038,99.54913126,2,4.815697986,92.77752327,19,3.247766247,2.125919778,0.008686555,86.47741335,7,2134.031627,0.47087715,8.692152147,288.4082714,1
906,6251.961275,97.06634373,3,2.760812571,71.03690212,22,2.005825802,9.741120524,0.094178573,86.53854485,9,3112.12122,0.146493992,7.352022625,189.0666671,1
485,18236.24553,89.96666057,5,4.626404371,74.0280931,21,2.836548154,3.886901704,0.099989106,95.77158434,7,3729.298314,0.411184254,2.782882443,306.8452428,1
486,17054.05303,92.06490845,4,3.680443768,68.67030845,14,1.155388113,7.540345106,0.088643281,94.22231198,3,1500.903732,0.331290847,7.445087174,495.8132895,1
212,12578.1016,84.54522107,4,3.750950404,83.4205617,5,3.247085868,4.339867545,0.073890399,86.38428215,0,2416.958897,0.334201103,7.377563532,217.1707439,1
712,19506.89923,90.87574141,5,0.882696296,73.9238219,2,1.214147721,6.17450303,0.048728235,89.80416178,3,4206.754864,0.411780849,9.979525883,347.0397295,1
724,11266.41469,93.89940266,1,1.489960071,86.29572158,10,2.30406399,6.083348079,0.008242958,81.52306771,5,1947.032938,0.189137875,4.524004212,377.5934656,0
180,19761.65479,90.30334057,1,0.53966675,60.62589272,7,2.393599498,4.888843836,0.073044623,96.55000537,9,2973.16146,0.312417987,8.783681447,185.5715177,1
798,15018.79998,99.80570341,0,3.722574382,62.57499534,21,0.888341149,7.740374146,0.039686515,85.31909619,5,3522.522424,0.227741046,5.017984174,335.3836491,1
212,14520.0691,92.22683312,2,2.049972298,63.98644611,17,4.381038632,6.797091855,0.057022863,97.78450284,5,3684.649413,0.137804938,9.079842013,225.8028024,1
101,7489.323429,87.41947425,3,4.039936322,76.75974741,16,2.629105281,6.066216032,0.029339048,91.93593386,6,3913.241768,0.142031778,1.824404492,441.6838436,1
741,18228.91637,95.44304055,4,2.02521299,92.59184691,18,4.33391889,9.862714495,0.024215601,91.35640324,0,4463.909268,0.154588588,2.577813671,385.9014283,1
319,11412.34532,83.40925023,4,4.187001885,95.52711642,18,1.312678477,9.520074609,0.032429696,83.25437485,9,2571.437772,0.34595994,8.649589268,430.506571,1
665,7433.501087,87.69031627,0,1.088142142,69.7924296,23,0.861679727,9.643486766,0.081382802,81.39070719,0,3826.527704,0.142332079,8.373702917,179.8729578,1
954,5189.1128,86.93917901,4,1.280179205,82.97478897,20,0.090083238,9.050591678,0.042649154,91.05233162,6,3928.698591,0.328041537,3.748904127,113.8298823,1
835,13396.33525,88.6361419,2,2.033944428,90.73459971,16,0.469323299,4.04124271,0.031170791,89.35978247,3,2201.096521,0.335318823,6.371184863,440.2102739,1
324,12910.99433,95.63559652,0,2.33819325,71.5531772,3,0.737353024,4.799808248,0.04329704,82.39366067,5,4872.631801,0.461558604,4.444297499,254.7016802,1
484,15790.30434,89.68346064,2,2.069162649,76.36030947,6,0.394277812,3.848436956,0.003228737,96.71175445,5,4460.876694,0.350550639,1.092856144,171.8889648,0
502,18353.8708,95.88028901,0,3.936411646,80.95896811,4,4.484396476,9.889415098,0.089060428,88.34480238,8,2159.445315,0.494235136,1.234937139,136.7581461,1
737,6191.09877,91.52977806,4,0.936281267,65.39499386,15,4.55719154,3.221294958,0.055176156,85.20915601,1,3700.274707,0.112397032,1.488307289,306.6003224,1
229,15972.44736,86.84138869,0,2.080476588,61.03929175,5,4.686813361,4.932094044,0.010482623,95.76544186,3,3871.202538,0.381658455,6.346649389,160.051181,1
152,7811.179161,96.19957487,1,4.267579998,66.11223237,13,4.799304183,3.592355398,0.028840693,98.26128314,3,2725.934545,0.110592031,3.513049618,326.6768098,1
783,17872.6558,84.76579341,3,0.800586848,85.07414485,19,2.459175025,3.787630497,0.098355275,86.11925406,6,4454.973144,0.391751031,2.295534685,390.922617,1
829,17285.95271,84.4876596,4,4.740545785,62.94473046,1,2.650123184,3.976703078,0.059305743,95.51899771,0,3760.917414,0.254340084,9.470179976,314.0232686,1
771,13111.90632,90.09005848,5,4.93842579,67.58785459,17,0.654152143,7.117365404,0.029140489,93.05039314,4,3632.618741,0.344523106,2.091868004,461.4799131,1
809,15653.64198,85.21698492,3,0.898556782,73.51415543,17,0.685260189,2.608394962,0.042634566,99.79455568,3,1883.361489,0.223815229,7.065835448,162.2278497,1
515,9715.251698,80.1817407,4,1.81072635,63.11480257,12,3.863782193,6.580238989,0.025847478,84.07985415,1,2631.369245,0.163642016,9.047441645,297.5813893,1
346,12067.51848,92.96595055,3,2.175802997,67.66797085,17,4.278645421,8.55428989,0.003180426,99.21357989,4,2735.689957,0.389405007,2.474467005,165.2761838,1
935,17324.55347,90.22187643,1,3.993761159,96.45079156,16,3.923572153,8.132190213,0.084203003,86.30544113,8,3934.644386,0.461848152,2.93256714,450.3607706,1
538,11888.97796,88.91035629,3,3.181670655,60.77196529,12,4.172879325,3.209373586,0.029247864,88.23908596,7,3473.578181,0.173432977,6.164321802,472.8957105,1
302,10366.97398,99.33937029,0,3.399645652,86.13727697,11,1.382851577,9.317853878,0.083841074,87.17651628,8,1343.442363,0.4682812,5.576038177,259.9983527,1
283,12413.18671,91.42398368,3,3.908794203,75.37635724,2,2.330328922,8.160723051,0.047855707,85.36901394,6,2230.791808,0.156072844,5.689246752,222.2993031,1
222,17423.73879,97.26863156,4,1.030905497,86.90594958,21,2.295996917,2.042420087,0.018289464,93.86445163,9,2892.190018,0.394264753,5.992102846,211.7264382,1
500,10028.12071,82.78900472,5,4.249442556,83.54766881,6,4.976417016,7.898989068,0.080186869,91.78290641,6,3946.931783,0.483778063,9.549126244,443.8909384,1
